Timestamp,Energy,Tempo,Loudness,Danceability,Acousticness,Instrumentalness
20/12/2019 00:00,0.716,119.938,-5.211,0.836,0.0196,0.0000183
20/12/2019 00:10,0.468,108.768,-7.79,0.813,0.198,0
20/12/2019 00:20,0.554,169.999,-5.29,0.726,0.0421,0
20/12/2019 00:30,0.585,97.565,-10.332,0.442,0.0984,0.391
20/12/2019 00:40,0.668,95.021,-5.898,0.695,0.182,0
20/12/2019 00:50,0.541,124.959,-6.825,0.851,0.568,0
20/12/2019 01:00,0.683,96.133,-2.881,0.697,0.0372,0
20/12/2019 01:10,0.742,127.004,-6.107,0.731,0.105,0
20/12/2019 01:20,0.676,109.971,-7.044,0.757,0.0156,0.00821
20/12/2019 01:30,0.476,147.01,-8.103,0.76,0.294,0
20/12/2019 01:40,0.607,147.207,-7.7,0.386,0.0112,0.0000138
20/12/2019 01:50,0.389,120.046,-14.505,0.905,0.74,0.162
20/12/2019 02:00,0.608,110.001,-5.222,0.795,0.0767,0.00000292
20/12/2019 02:10,0.403,143.462,-8.339,0.443,0.631,0
20/12/2019 02:20,0.581,114.958,-6.95,0.817,0.255,0.00595
20/12/2019 02:30,0.549,120.462,-11.683,0.884,0.0342,0.0724
20/12/2019 02:40,0.529,91.981,-6.87,0.791,0.0652,0.0000125
20/12/2019 02:50,0.431,157.98,-6.129,0.47,0.329,0
20/12/2019 03:00,0.4,135.984,-8.575,0.901,0.051,0
20/12/2019 03:10,0.32,91.019,-7.209,0.764,0.837,0
20/12/2019 03:20,0.28,72.795,-8.648,0.612,0.932,0
20/12/2019 03:30,0.264,119.93,-7.064,0.422,0.922,0
20/12/2019 03:40,0.275,92.6,-13.4,0.492,0.687,0
20/12/2019 03:50,0.192,139.938,-13.995,0.541,0.893,0
20/12/2019 04:00,0.0739,129.932,-15.786,0.511,0.94,0.000546
20/12/2019 04:10,0.0214,212.349,-32.398,0.297,0.995,0.934
20/12/2019 04:20,0.172,77.025,-10.636,0.559,0.907,0.000383
20/12/2019 04:30,0,0,0,0,0,0
20/12/2019 04:40,0,0,0,0,0,0
20/12/2019 04:50,0,0,0,0,0,0
20/12/2019 05:00,0,0,0,0,0,0
20/12/2019 05:10,0,0,0,0,0,0
20/12/2019 05:20,0,0,0,0,0,0
20/12/2019 05:30,0,0,0,0,0,0
20/12/2019 05:40,0,0,0,0,0,0
20/12/2019 05:50,0,0,0,0,0,0
20/12/2019 06:00,0,0,0,0,0,0
20/12/2019 06:10,0,0,0,0,0,0
20/12/2019 06:20,0,0,0,0,0,0
20/12/2019 06:30,0,0,0,0,0,0
20/12/2019 06:40,0,0,0,0,0,0
20/12/2019 06:50,0,0,0,0,0,0
20/12/2019 07:00,0,0,0,0,0,0
20/12/2019 07:10,0,0,0,0,0,0
20/12/2019 07:20,0,0,0,0,0,0
20/12/2019 07:30,0,0,0,0,0,0
20/12/2019 07:40,0,0,0,0,0,0
20/12/2019 07:50,0.127,62.829,-16.057,0.538,0.589,0.00017
20/12/2019 08:00,0.235,100.002,-8.608,0.879,0.012,0.0131
20/12/2019 08:10,0.235,121.836,-14.609,0.554,0.89,0.00328
20/12/2019 08:20,0.454,99.99,-4.802,0.803,0.352,0
20/12/2019 08:30,0.434,150.062,-8.795,0.833,0.0102,0.0219
20/12/2019 08:40,0.476,122.976,-11.076,0.607,0.0773,0
20/12/2019 08:50,0.521,95.055,-5.845,0.689,0.119,0.0000841
20/12/2019 09:00,0.498,119.936,-5.951,0.812,0.664,0.0000646
20/12/2019 09:10,0.563,100.017,-8.053,0.728,0.621,0
20/12/2019 09:20,0.6,109.233,-5.792,0.741,0.0362,0
20/12/2019 09:30,0.627,120.963,-6.029,0.748,0.131,0
20/12/2019 09:40,0.515,121.845,-10.358,0.629,0.0267,0.0000122
20/12/2019 09:50,0.67,124.011,-6.064,0.874,0.165,0
20/12/2019 10:00,0.569,107.986,-7.392,0.803,0.0623,0
20/12/2019 10:10,0.68,100.033,-5.634,0.579,0.0157,0
20/12/2019 10:20,0.531,159.786,-6.631,0.58,0.128,0.000127
20/12/2019 10:30,0.613,75.023,-4.88,0.74,0.258,0.00372
20/12/2019 10:40,0.667,80.984,-4.267,0.599,0.0533,0
20/12/2019 10:50,0.521,105.992,-10.45,0.839,0.245,0.00545
20/12/2019 11:00,0.54,129.171,-10.484,0.557,0.0339,0.00248
20/12/2019 11:10,0.67,126.069,-5.123,0.715,0.0948,0.0000039
20/12/2019 11:20,0.76,135.702,-4.706,0.552,0.0733,0
20/12/2019 11:30,0.652,113.055,-7.226,0.486,0.408,0.0000663
20/12/2019 11:40,0.782,100.954,-2.989,0.683,0.408,0
20/12/2019 11:50,0.738,159.145,-5.883,0.648,0.0408,0
20/12/2019 12:00,0.701,119.999,-4.833,0.714,0.14,0
20/12/2019 12:10,0.798,120.162,-5.665,0.934,0.266,0.0000454
20/12/2019 12:20,0.797,94.948,-4.901,0.59,0.132,0
20/12/2019 12:30,0.836,114.965,-2.396,0.744,0.0435,0
20/12/2019 12:40,0.876,129.884,-3.078,0.666,0.055,0
20/12/2019 12:50,0.764,118.997,-5.445,0.774,0.156,0
20/12/2019 13:00,0.838,104.998,-4.031,0.67,0.0604,0.000611
20/12/2019 13:10,0.72,122.993,-4.135,0.839,0.0862,0.00697
20/12/2019 13:20,0.728,130.049,-3.37,0.841,0.0847,0
20/12/2019 13:30,0.902,100.012,-2.392,0.673,0.0591,0.000262
20/12/2019 13:40,0.931,126.976,-4.152,0.726,0.0218,0.000275
20/12/2019 13:50,0.94,128.005,-3.498,0.696,0.00272,0.00000134
20/12/2019 14:00,0.925,113.528,-3.288,0.752,0.0178,0.125
20/12/2019 14:10,0.857,130.048,-5.892,0.867,0.13,0.00171
20/12/2019 14:20,0.808,92.586,-5.943,0.554,0.0876,0.00402
20/12/2019 14:30,0.835,116.041,-5.885,0.566,0.000192,0
20/12/2019 14:40,0.808,121.956,-4.861,0.671,0.02,0
20/12/2019 14:50,0.911,161.109,-2.027,0.514,0.0559,0
20/12/2019 15:00,0.843,109.012,-5.413,0.637,0.0151,0
20/12/2019 15:10,0.93,100.542,-4.344,0.512,0.168,0.00119
20/12/2019 15:20,0.8,160.078,-5.384,0.647,0.0647,0
20/12/2019 15:30,0.909,93.394,-6.474,0.586,0.0891,0.000109
20/12/2019 15:40,0.819,82.695,-4.078,0.444,0.106,0
20/12/2019 15:50,0.789,83.066,-4.874,0.616,0.053,0
20/12/2019 16:00,0.802,124.043,-5.797,0.72,0.0921,0
20/12/2019 16:10,0.869,127.966,-3.911,0.616,0.0283,0
20/12/2019 16:20,0.886,126.012,-3.106,0.535,0.000304,0.00000226
20/12/2019 16:30,0.868,184.348,-5.832,0.59,0.0962,0.000322
20/12/2019 16:40,0.848,124.987,-4.592,0.63,0.0834,0.00000434
20/12/2019 16:50,0.825,126.962,-5.322,0.715,0.171,0.00000556
20/12/2019 17:00,0.777,130,-5.194,0.73,0.105,0.000478
20/12/2019 17:10,0.768,100,-5.448,0.845,0.00733,0.00000504
20/12/2019 17:20,0.766,127.986,-4.485,0.734,0.025,0.00138
20/12/2019 17:30,0.815,126.03,-3.796,0.649,0.00125,0.0000431
20/12/2019 17:40,0.864,112.97,-3.231,0.717,0.47,0
20/12/2019 17:50,0.835,116.041,-5.885,0.566,0.000192,0
20/12/2019 18:00,0.847,143.011,-3.925,0.774,0.0279,0.0183
20/12/2019 18:10,0.727,125.968,-7.071,0.596,0.00506,0.16
20/12/2019 18:20,0.756,130.97,-6.41,0.815,0.292,0
20/12/2019 18:30,0.759,160.033,-4.978,0.466,0.0521,0
20/12/2019 18:40,0.781,104,-4.178,0.817,0.00838,0.00000521
20/12/2019 18:50,0.867,138.858,-3.704,0.779,0.0491,0.00000798
20/12/2019 19:00,0.821,118.881,-9.875,0.878,0.126,0.0461
20/12/2019 19:10,0.705,100.669,-6.18,0.701,0.18,0
20/12/2019 19:20,0.719,117.513,-6.212,0.775,0.132,0.00000179
20/12/2019 19:30,0.854,114.472,-4.523,0.877,0.0544,0.000055
20/12/2019 19:40,0.708,126.015,-7.418,0.719,0.00645,0.201
20/12/2019 19:50,0.717,100.027,-4.722,0.638,0.346,0
20/12/2019 20:00,0.636,105.005,-4.546,0.737,0.0441,0.0000666
20/12/2019 20:10,0.739,118.992,-4.541,0.822,0.0264,0.0000426
20/12/2019 20:20,0.702,99.031,-5.642,0.689,0.216,0
20/12/2019 20:30,0.74,118.008,-6.12,0.593,0.363,0.0000222
20/12/2019 20:40,0.722,99.94,-5.078,0.594,0.0764,0.0000011
20/12/2019 20:50,0.832,175.015,-3.944,0.636,0.0293,0.0000036
20/12/2019 21:00,0.76,99.945,-3.669,0.654,0.0797,0
20/12/2019 21:10,0.771,103.011,-4.029,0.783,0.0651,0.000136
20/12/2019 21:20,0.867,93.033,-4.285,0.66,0.11,0
20/12/2019 21:30,0.798,120.011,-4.582,0.719,0.0162,0.00000234
20/12/2019 21:40,0.703,95.997,-5.412,0.76,0.103,0
20/12/2019 21:50,0.716,125.008,-2.457,0.747,0.135,0
20/12/2019 22:00,0.772,146.002,-5.054,0.661,0.125,0.00015
20/12/2019 22:10,0.649,159.986,-8.293,0.672,0.353,0.00062
20/12/2019 22:20,0.684,66.001,-4.509,0.654,0.0108,0
20/12/2019 22:30,0.712,98.022,-3.923,0.694,0.133,0
20/12/2019 22:40,0.607,121.223,-4.168,0.72,0.0543,0
20/12/2019 22:50,0.698,96.021,-4.667,0.652,0.00112,0.000115
20/12/2019 23:00,0.712,98.022,-3.923,0.694,0.133,0
20/12/2019 23:10,0.612,120.058,-3.893,0.825,0.00677,0
20/12/2019 23:20,0.672,111.11,-6.311,0.863,0.0446,0
20/12/2019 23:30,0.638,120.004,-5.026,0.722,0.249,0
20/12/2019 23:40,0.777,143.003,-5.496,0.663,0.0157,0.00829
20/12/2019 23:50,0.661,107.992,-6.237,0.808,0.0358,0
21/12/2019 00:00,0.748,163.984,-5.922,0.672,0.305,0
21/12/2019 00:10,0.647,104.054,-5.865,0.635,0.192,0
21/12/2019 00:20,0.645,113.101,-4.27,0.697,0.173,0
21/12/2019 00:30,0.648,143.955,-5.626,0.708,0.0956,0
21/12/2019 00:40,0.558,110.443,-7.237,0.706,0.146,0
21/12/2019 00:50,0.669,122.668,-5.582,0.835,0.0336,0.0000692
21/12/2019 01:00,0.552,168.091,-8.177,0.73,0.18,0.0000614
21/12/2019 01:10,0.563,126.007,-7.516,0.766,0.0263,0.683
21/12/2019 01:20,0.653,73.884,-6.582,0.624,0.575,0
21/12/2019 01:30,0.557,85.043,-7.398,0.358,0.695,0
21/12/2019 01:40,0.692,103.007,-5.634,0.784,0.23,0.00000114
21/12/2019 01:50,0.535,123.003,-9.361,0.612,0.311,0.0000262
21/12/2019 02:00,0.613,144.878,-7.41,0.534,0.234,0
21/12/2019 02:10,0.55,96.976,-6.019,0.717,0.0358,0.00196
21/12/2019 02:20,0.552,92.896,-3.731,0.914,0.112,0.0000338
21/12/2019 02:30,0.518,90.007,-6.126,0.632,0.107,0
21/12/2019 02:40,0.635,103.019,-6.769,0.617,0.0498,0.0000144
21/12/2019 02:50,0.516,129.923,-9.141,0.686,0.107,0.00000946
21/12/2019 03:00,0.445,78.998,-6.061,0.781,0.474,0
21/12/2019 03:10,0.324,97.019,-11.399,0.825,0.83,0.0000949
21/12/2019 03:20,0.268,93.156,-14.108,0.393,0.571,0.195
21/12/2019 03:30,0.278,153.426,-8.454,0.387,0.464,0.00527
21/12/2019 03:40,0,0,0,0,0,0
21/12/2019 03:50,0,0,0,0,0,0
21/12/2019 04:00,0,0,0,0,0,0
21/12/2019 04:10,0,0,0,0,0,0
21/12/2019 04:20,0,0,0,0,0,0
21/12/2019 04:30,0,0,0,0,0,0
21/12/2019 04:40,0,0,0,0,0,0
21/12/2019 04:50,0,0,0,0,0,0
21/12/2019 05:00,0,0,0,0,0,0
21/12/2019 05:10,0,0,0,0,0,0
21/12/2019 05:20,0,0,0,0,0,0
21/12/2019 05:30,0,0,0,0,0,0
21/12/2019 05:40,0,0,0,0,0,0
21/12/2019 05:50,0,0,0,0,0,0
21/12/2019 06:00,0,0,0,0,0,0
21/12/2019 06:10,0,0,0,0,0,0
21/12/2019 06:20,0,0,0,0,0,0
21/12/2019 06:30,0,0,0,0,0,0
21/12/2019 06:40,0,0,0,0,0,0
21/12/2019 06:50,0,0,0,0,0,0
21/12/2019 07:00,0,0,0,0,0,0
21/12/2019 07:10,0,0,0,0,0,0
21/12/2019 07:20,0,0,0,0,0,0
21/12/2019 07:30,0,0,0,0,0,0
21/12/2019 07:40,0,0,0,0,0,0
21/12/2019 07:50,0,0,0,0,0,0
21/12/2019 08:00,0,0,0,0,0,0
21/12/2019 08:10,0,0,0,0,0,0
21/12/2019 08:20,0,0,0,0,0,0
21/12/2019 08:30,0,0,0,0,0,0
21/12/2019 08:40,0.172,77.025,-10.636,0.559,0.907,0.000383
21/12/2019 08:50,0.242,89.749,-10.517,0.589,0.914,0
21/12/2019 09:00,0.361,100.001,-9.88,0.872,0.283,0.00262
21/12/2019 09:10,0.264,91.948,-10.809,0.689,0.742,0
21/12/2019 09:20,0.321,135.047,-8.251,0.554,0.893,0
21/12/2019 09:30,0.468,108.768,-7.79,0.813,0.198,0
21/12/2019 09:40,0.567,168.419,-5.637,0.46,0.239,0.00000604
21/12/2019 09:50,0.598,134.045,-4.929,0.489,0.218,0
21/12/2019 10:00,0.581,106.047,-7.111,0.823,0.186,0.00000844
21/12/2019 10:10,0.68,89.391,-7.648,0.56,0.555,0
21/12/2019 10:20,0.517,104.992,-4.323,0.768,0.186,0.000038
21/12/2019 10:30,0.673,144.971,-5.979,0.604,0.0268,0.0000332
21/12/2019 10:40,0.697,110,-4.42,0.804,0.18,0
21/12/2019 10:50,0.545,139.943,-5.192,0.867,0.0646,0.000289
21/12/2019 11:00,0.76,135.702,-4.706,0.552,0.0733,0
21/12/2019 11:10,0.68,128.062,-6.378,0.773,0.213,0.0000157
21/12/2019 11:20,0.634,112.048,-6.264,0.897,0.00413,0
21/12/2019 11:30,0.714,118.611,-6.308,0.589,0.0551,0.00013
21/12/2019 11:40,0.595,100.021,-6.763,0.752,0.18,0
21/12/2019 11:50,0.795,79.028,-5.115,0.801,0.0417,0.000113
21/12/2019 12:00,0.744,125.985,-5.52,0.722,0.0234,0.000157
21/12/2019 12:10,0.709,98.062,-4.547,0.845,0.0233,0
21/12/2019 12:20,0.688,101.987,-3.944,0.871,0.545,0.0000102
21/12/2019 12:30,0.754,120.939,-2.573,0.91,0.0396,0.00154
21/12/2019 12:40,0.88,95.079,-2.384,0.626,0.205,0
21/12/2019 12:50,0.736,73.987,-5.109,0.692,0.0324,0
21/12/2019 13:00,0.819,110.645,-4.032,0.748,0.13,0
21/12/2019 13:10,0.79,104.043,-4.086,0.741,0.113,0
21/12/2019 13:20,0.893,122.056,-2.549,0.741,0.0435,0.0000319
21/12/2019 13:30,0.821,92.997,-3.435,0.716,0.0558,0
21/12/2019 13:40,0.808,121.956,-4.861,0.671,0.02,0
21/12/2019 13:50,0.911,161.109,-2.027,0.514,0.0559,0
21/12/2019 14:00,0.822,121.969,-6.01,0.693,0.0995,0.0000173
21/12/2019 14:10,0.981,118.193,-3.947,0.853,0.247,0.468
21/12/2019 14:20,0.916,110.007,-2.221,0.926,0.35,0.00000617
21/12/2019 14:30,0.838,120.029,-2.713,0.758,0.0992,0
21/12/2019 14:40,0.881,126.035,-5.851,0.62,0.0585,0.714
21/12/2019 14:50,0.925,113.528,-3.288,0.752,0.0178,0.125
21/12/2019 15:00,0.949,95.566,-1.951,0.505,0.144,0
21/12/2019 15:10,0.963,127.941,-2.125,0.779,0.0334,0.493
21/12/2019 15:20,0.817,98.064,-3.862,0.696,0.075,0
21/12/2019 15:30,0.801,95.881,-4.167,0.842,0.157,0.00000482
21/12/2019 15:40,0.863,173.007,-4.093,0.568,0.0405,0.00000597
21/12/2019 15:50,0.836,114.965,-2.396,0.744,0.0435,0
21/12/2019 16:00,0.804,120.028,-3.406,0.916,0.37,0.0000118
21/12/2019 16:10,0.835,153.956,-4.676,0.712,0.00623,0.00000168
21/12/2019 16:20,0.8,121.996,-4.035,0.857,0.381,0
21/12/2019 16:30,0.782,102.032,-3.526,0.709,0.0771,0.00000471
21/12/2019 16:40,0.719,89.932,-5.945,0.671,0.377,0.000119
21/12/2019 16:50,0.801,203.681,-4.962,0.539,0.0893,0.0000405
21/12/2019 17:00,0.68,100.033,-5.634,0.579,0.0157,0
21/12/2019 17:10,0.771,103.011,-4.029,0.783,0.0651,0.000136
21/12/2019 17:20,0.774,166.032,-3.876,0.628,0.032,0
21/12/2019 17:30,0.805,103.009,-5.352,0.66,0.0192,0.00000883
21/12/2019 17:40,0.634,102.013,-5.024,0.679,0.232,0
21/12/2019 17:50,0.67,124.011,-6.064,0.874,0.165,0
21/12/2019 18:00,0.713,121.028,-3.949,0.486,0.0853,0
21/12/2019 18:10,0.738,159.145,-5.883,0.648,0.0408,0
21/12/2019 18:20,0.798,120.162,-5.665,0.934,0.266,0.0000454
21/12/2019 18:30,0.693,86.009,-4.298,0.662,0.134,0
21/12/2019 18:40,0.717,103.992,-7.858,0.617,0.00564,0
21/12/2019 18:50,0.629,103.918,-5.79,0.771,0.00802,0.00252
21/12/2019 19:00,0.833,120.155,-6.063,0.667,0.195,0
21/12/2019 19:10,0.869,125.005,-3.294,0.698,0.0225,0
21/12/2019 19:20,0.716,176.618,-3.964,0.559,0.737,0
21/12/2019 19:30,0.667,80.984,-4.267,0.599,0.0533,0
21/12/2019 19:40,0.533,99.968,-6.596,0.64,0.119,0
21/12/2019 19:50,0.651,126.424,-7.565,0.559,0.0406,0
21/12/2019 20:00,0.869,127.966,-3.911,0.616,0.0283,0
21/12/2019 20:10,0.652,95.977,-3.183,0.825,0.581,0
21/12/2019 20:20,0.77,104.948,-5.114,0.73,0.138,0
21/12/2019 20:30,0.603,123.061,-4.892,0.913,0.0272,0.000503
21/12/2019 20:40,0.73,102.002,-4.729,0.717,0.383,0
21/12/2019 20:50,0.609,95.982,-7.519,0.653,0.263,0.00101
21/12/2019 21:00,0.794,104.014,-4.118,0.738,0.101,0
21/12/2019 21:10,0.647,104.054,-5.865,0.635,0.192,0
21/12/2019 21:20,0.853,106.098,-3.986,0.694,0.136,0
21/12/2019 21:30,0.761,128.044,-4.459,0.722,0.0117,0
21/12/2019 21:40,0.875,127.39,-3.682,0.696,0.134,0
21/12/2019 21:50,0.68,123.973,-4.751,0.704,0.0059,0
21/12/2019 22:00,0.861,119.963,-3.398,0.663,0.0338,0
21/12/2019 22:10,0.684,66.001,-4.509,0.654,0.0108,0
21/12/2019 22:20,0.712,98.022,-3.923,0.694,0.133,0
21/12/2019 22:30,0.694,93.944,-4.384,0.895,0.176,0
21/12/2019 22:40,0.767,143.891,-9.14,0.811,0.0507,0.0138
21/12/2019 22:50,0.552,168.091,-8.177,0.73,0.18,0.0000614
21/12/2019 23:00,0.829,174.028,-4.603,0.583,0.00864,0
21/12/2019 23:10,0.705,100.669,-6.18,0.701,0.18,0
21/12/2019 23:20,0.649,159.986,-8.293,0.672,0.353,0.00062
21/12/2019 23:30,0.648,117.983,-7.805,0.804,0.0573,0.0000349
21/12/2019 23:40,0.727,107.371,-4.687,0.801,0.0864,0.00406
21/12/2019 23:50,0.699,94.069,-3.222,0.834,0.111,0
22/12/2019 00:00,0.727,125.968,-7.071,0.596,0.00506,0.16
22/12/2019 00:10,0.656,112.949,-5.593,0.81,0.0675,0
22/12/2019 00:20,0.737,92.972,-4.796,0.756,0.184,0.000103
22/12/2019 00:30,0.715,127.435,-6.383,0.679,0.0755,0
22/12/2019 00:40,0.777,143.003,-5.496,0.663,0.0157,0.00829
22/12/2019 00:50,0.613,144.878,-7.41,0.534,0.234,0
22/12/2019 01:00,0.668,99.971,-3.935,0.734,0.0526,0
22/12/2019 01:10,0.781,104,-4.178,0.817,0.00838,0.00000521
22/12/2019 01:20,0.741,122.988,-5.873,0.739,0.013,0
22/12/2019 01:30,0.672,111.11,-6.311,0.863,0.0446,0
22/12/2019 01:40,0.639,117.97,-9.681,0.613,0.0184,0.431
22/12/2019 01:50,0.684,66.001,-4.509,0.654,0.0108,0
22/12/2019 02:00,0.521,95.055,-5.845,0.689,0.119,0.0000841
22/12/2019 02:10,0.563,100.017,-8.053,0.728,0.621,0
22/12/2019 02:20,0.685,118.016,-6.237,0.782,0.166,0.0000118
22/12/2019 02:30,0.569,107.986,-7.392,0.803,0.0623,0
22/12/2019 02:40,0.427,113.634,-6.827,0.683,0.368,0
22/12/2019 02:50,0.439,167.908,-8.591,0.54,0.635,0.0000193
22/12/2019 03:00,0.465,137.033,-8.055,0.527,0.175,0
22/12/2019 03:10,0.425,135.128,-10.965,0.701,0.328,0.13
22/12/2019 03:20,0.41,121.074,-6.543,0.953,0.175,0
22/12/2019 03:30,0.482,181.995,-9.445,0.735,0.00623,0.0144
22/12/2019 03:40,0.609,128.008,-5.64,0.918,0.0928,0
22/12/2019 03:50,0.598,96.933,-3.751,0.517,0.388,0.00000222
22/12/2019 04:00,0.463,111.98,-11.377,0.809,0.256,0.085
22/12/2019 04:10,0.535,123.003,-9.361,0.612,0.311,0.0000262
22/12/2019 04:20,0.593,125.026,-5.036,0.628,0.093,0.00000165
22/12/2019 04:30,0.552,92.896,-3.731,0.914,0.112,0.0000338
22/12/2019 04:40,0.425,91.284,-6.211,0.414,0.653,0
22/12/2019 04:50,0.454,125.139,-6.035,0.801,0.225,0
22/12/2019 05:00,0,0,0,0,0,0
22/12/2019 05:10,0,0,0,0,0,0
22/12/2019 05:20,0,0,0,0,0,0
22/12/2019 05:30,0,0,0,0,0,0
22/12/2019 05:40,0,0,0,0,0,0
22/12/2019 05:50,0,0,0,0,0,0
22/12/2019 06:00,0,0,0,0,0,0
22/12/2019 06:10,0,0,0,0,0,0
22/12/2019 06:20,0,0,0,0,0,0
22/12/2019 06:30,0,0,0,0,0,0
22/12/2019 06:40,0,0,0,0,0,0
22/12/2019 06:50,0,0,0,0,0,0
22/12/2019 07:00,0,0,0,0,0,0
22/12/2019 07:10,0,0,0,0,0,0
22/12/2019 07:20,0,0,0,0,0,0
22/12/2019 07:30,0,0,0,0,0,0
22/12/2019 07:40,0,0,0,0,0,0
22/12/2019 07:50,0,0,0,0,0,0
22/12/2019 08:00,0,0,0,0,0,0
22/12/2019 08:10,0.4,135.984,-8.575,0.901,0.051,0
22/12/2019 08:20,0.51,80.946,-5.931,0.55,0.299,0
22/12/2019 08:30,0.615,134.036,-5.022,0.689,0.352,0
22/12/2019 08:40,0.529,79.983,-6.898,0.585,0.297,0
22/12/2019 08:50,0.563,100.017,-8.053,0.728,0.621,0
22/12/2019 09:00,0.673,83.102,-10.046,0.543,0.375,0.0000765
22/12/2019 09:10,0.716,125.008,-2.457,0.747,0.135,0
22/12/2019 09:20,0.873,148.075,-3.803,0.746,0.0244,0
22/12/2019 09:30,0.619,79.998,-5.761,0.607,0.0083,0
22/12/2019 09:40,0.862,117.011,-3.292,0.639,0.049,0.00000681
22/12/2019 09:50,0.635,103.019,-6.769,0.617,0.0498,0.0000144
22/12/2019 10:00,0.754,149.882,-6.681,0.746,0.0152,0
22/12/2019 10:10,0.629,130,-6.857,0.798,0.00474,0.0000217
22/12/2019 10:20,0.696,92.88,-5.572,0.646,0.0192,0
22/12/2019 10:30,0.795,89.99,-3.293,0.646,0.0319,0
22/12/2019 10:40,0.692,116.017,-5.28,0.874,0.0412,0.0000724
22/12/2019 10:50,0.661,130.009,-6.075,0.762,0.15,0
22/12/2019 11:00,0.724,102.061,-4.856,0.601,0.0945,0.00000168
22/12/2019 11:10,0.68,132.013,-4.498,0.727,0.0101,0
22/12/2019 11:20,0.748,110.009,-4.15,0.762,0.0266,0
22/12/2019 11:30,0.804,122.973,-2.513,0.839,0.0192,0
22/12/2019 11:40,0.819,92.99,-5.946,0.773,0.426,0
22/12/2019 11:50,0.673,125.829,-4.86,0.852,0.0251,0
22/12/2019 12:00,0.784,136.245,-3.686,0.448,0.106,0.000108
22/12/2019 12:10,0.705,122.016,-4.972,0.664,0.0654,0
22/12/2019 12:20,0.793,189.891,-5.365,0.446,0.089,0
22/12/2019 12:30,0.652,95.977,-3.183,0.825,0.581,0
22/12/2019 12:40,0.863,106.008,-3.689,0.762,0.015,0
22/12/2019 12:50,0.824,118.814,-8.824,0.709,0.207,0.000307
22/12/2019 13:00,0.876,124.638,-3.859,0.395,0.0173,0.00000846
22/12/2019 13:10,0.803,106.97,-4.282,0.818,0.034,0
22/12/2019 13:20,0.763,101.965,-4.068,0.72,0.406,0
22/12/2019 13:30,0.848,65.025,-5.262,0.73,0.0494,0
22/12/2019 13:40,0.718,101.821,-4.095,0.607,0.032,0
22/12/2019 13:50,0.807,102.008,-4.644,0.679,0.0382,0.0000285
22/12/2019 14:00,0.976,142.027,-5.362,0.633,0.00281,0.0000129
22/12/2019 14:10,0.934,122.01,-4.217,0.607,0.0327,0
22/12/2019 14:20,0.868,124.994,-3.287,0.708,0.0313,0
22/12/2019 14:30,0.813,127.979,-7.798,0.816,0.0662,0.00000277
22/12/2019 14:40,0.942,129.007,-2.881,0.648,0.021,0
22/12/2019 14:50,0.861,117.965,-4.1,0.73,0.39,0
22/12/2019 15:00,0.848,124.987,-4.592,0.63,0.0834,0.00000434
22/12/2019 15:10,0.825,126.962,-5.322,0.715,0.171,0.00000556
22/12/2019 15:20,0.882,106.083,-3.078,0.698,0.127,0
22/12/2019 15:30,0.961,179.984,-2.243,0.746,0.206,0.00000184
22/12/2019 15:40,0.904,103.028,-3.694,0.643,0.0776,0
22/12/2019 15:50,0.879,110.125,-4.098,0.603,0.0184,0
